상품ID,원본URL,순위,분류,브랜드,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점
1551063863,https://www.coupang.com/vp/products/1551063863?itemId=19223691926&vendorItemId=86340377180&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=74&rank=74,74,샐러드,곰곰,곰곰 훈제 닭가슴살 슬라이스 (냉동),24.0,38490,1800,2138,"4,666",4.67
6215209376,https://www.coupang.com/vp/products/6215209376?itemId=24070612493&vendorItemId=91090339400&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=75&rank=75,75,샐러드,곰곰,"곰곰 크랜베리 치킨 샌드위치, 772g, 3개",,27290,2313,1180,"1,267",4.5
9198571797,https://www.coupang.com/vp/products/9198571797?itemId=27745517601&vendorItemId=94706509227&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=79&rank=79,79,샐러드,곰곰,"곰곰 두유 그릭요거트, 100g, 6개",,13930,600,2320,77,4.55
8562271597,https://www.coupang.com/vp/products/8562271597?itemId=24797406090&vendorItemId=91805168138&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=81&rank=81,81,샐러드,곰곰,곰곰 직화 한입 닭가슴살 간장마늘 (냉동),47.0,15810,1000,1581,173,4.83
1275124796,https://www.coupang.com/vp/products/1275124796?itemId=19223671534&vendorItemId=86340357445&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=83&rank=83,83,샐러드,곰곰,"곰곰 아삭한 숙주나물, 500g, 3개",,4560,1500,304,"215,103",4.74
6748174543,https://www.coupang.com/vp/products/6748174543?itemId=15773993853&vendorItemId=82987282345&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=84&rank=84,84,샐러드,곰곰,곰곰 데일리 스트링치즈,,15980,601,2660,"9,878",4.81
1606628330,https://www.coupang.com/vp/products/1606628330?itemId=19224005048&vendorItemId=86340685362&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=86&rank=86,86,샐러드,곰곰,곰곰 모짜렐라치즈 슬라이스,,9150,541,1690,"12,452",4.75
6854321814,https://www.coupang.com/vp/products/6854321814?itemId=16340254688&vendorItemId=83532122006&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=87&rank=87,87,샐러드,곰곰,"곰곰 아삭한 숙주나물, 300g, 1봉",,1380,300,460,"110,072",4.78
9040028814,https://www.coupang.com/vp/products/9040028814?itemId=27957286295&vendorItemId=94915392944&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=89&rank=89,89,샐러드,곰곰,"곰곰 무가당 플레인 요거트, 450g, 4개",,9840,1789,550,15,4.7
6458597565,https://www.coupang.com/vp/products/6458597565?itemId=19224122498&vendorItemId=86340800210&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=91&rank=91,91,샐러드,곰곰,곰곰 후레쉬 모짜렐라 치즈,,25910,751,3450,"3,623",4.75
1308889924,https://www.coupang.com/vp/products/1308889924?itemId=2325255337&vendorItemId=70321898123&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=97&rank=97,97,샐러드,곰곰,곰곰 슈레드 모짜렐라 치즈(대용량),,12990,999,1300,"112,425",4.8
1548360387,https://www.coupang.com/vp/products/1548360387?itemId=19223688806&vendorItemId=86340374165&q=%EA%B3%B0%EA%B3%B0%20%EC%83%90%EB%9F%AC%EB%93%9C&searchId=48ffe03b2314366&sourceType=search&itemsCount=36&searchRank=99&rank=99,99,샐러드,곰곰,곰곰 모짜렐라 스트링 치즈,,27340,792,3450,"12,944",4.8
1956171516,https://www.coupang.com/vp/products/1956171516?itemId=3323940471&vendorItemId=71310799325&pickType=COU_PICK&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=0&rank=0,1,베이커리,곰곰,"곰곰 우유식빵, 330g, 1개",,2200,328,670,"334,469",4.74
8461413357,https://www.coupang.com/vp/products/8461413357?itemId=24477914347&vendorItemId=91491380189&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=1&rank=1,2,베이커리,곰곰,"곰곰 통밀가득한 식빵, 350g, 1개",,2290,352,650,"25,575",4.74
8437193076,https://www.coupang.com/vp/products/8437193076?itemId=24402489407&vendorItemId=91417292989&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=3&rank=3,4,베이커리,곰곰,"곰곰 데일리 식빵, 330g, 1개",,1840,329,560,"13,873",4.72
4919554618,https://www.coupang.com/vp/products/4919554618?itemId=12828373453&vendorItemId=80094101179&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=4&rank=4,5,베이커리,곰곰,"곰곰 프렌치 버터롤, 260g, 1개",,3470,261,1330,"151,554",4.74
8000096436,https://www.coupang.com/vp/products/8000096436?itemId=22275862193&vendorItemId=89321503196&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=5&rank=5,6,베이커리,곰곰,"곰곰 클래식 버터롤, 540g, 1개",,4290,543,790,"15,010",4.75
6942954519,https://www.coupang.com/vp/products/6942954519?itemId=16842130830&vendorItemId=84021335614&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=6&rank=6,7,베이커리,곰곰,"곰곰 우유 가득 식빵, 350g, 1개",,2520,350,720,"40,068",4.73
8943313555,https://www.coupang.com/vp/products/8943313555?itemId=26157089336&vendorItemId=93136982216&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=7&rank=7,8,베이커리,곰곰,곰곰 저당 통밀 식빵,,2990,360,830,119,4.8
8000096463,https://www.coupang.com/vp/products/8000096463?itemId=22275862240&vendorItemId=89321503254&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=8&rank=8,9,베이커리,곰곰,"곰곰 작은 바게트 4개입 (냉동), 300g, 1개",,3590,299,1200,"6,361",4.8
7769687697,https://www.coupang.com/vp/products/7769687697?itemId=20972305544&vendorItemId=88037536631&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=9&rank=9,10,베이커리,곰곰,"곰곰 탕종 숙식빵, 410g, 1개",,2940,408,720,"12,034",4.74
8585129507,https://www.coupang.com/vp/products/8585129507?itemId=24887805997&vendorItemId=91894477899&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=10&rank=10,11,베이커리,곰곰,곰곰 오븐에 구운 도넛,,6350,399,1590,"2,884",4.74
1610647482,https://www.coupang.com/vp/products/1610647482?itemId=2750656737&vendorItemId=70740611039&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=11&rank=11,12,베이커리,곰곰,"곰곰 플레인 베이글 6개입, 720g, 1개",,6260,720,870,"22,243",4.74
1610647750,https://www.coupang.com/vp/products/1610647750?itemId=2750656943&vendorItemId=70740610981&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=12&rank=12,13,베이커리,곰곰,"곰곰 블루베리 베이글 6개입, 720g, 1개",,5990,722,830,"22,986",4.68
9074897297,https://www.coupang.com/vp/products/9074897297?itemId=26654873650&vendorItemId=93627343836&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=13&rank=13,14,베이커리,곰곰,곰곰 옥수수식빵,,1990,362,550,497,4.65
1730791677,https://www.coupang.com/vp/products/1730791677?itemId=16842131277&vendorItemId=84021336084&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=15&rank=15,16,베이커리,곰곰,"곰곰 통밀 가득 식빵, 430g, 1개",,2490,429,580,"24,058",4.7
2304975424,https://www.coupang.com/vp/products/2304975424?itemId=3972839407&vendorItemId=71957188013&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=16&rank=16,17,베이커리,곰곰,곰곰 프렌치버터 토스트,,3980,419,950,"21,246",4.75
4745025147,https://www.coupang.com/vp/products/4745025147?itemId=6033511820&vendorItemId=73331091625&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=19&rank=19,20,베이커리,곰곰,곰곰 크림치즈 프레즐,,13980,799,1750,"13,123",4.71
2316903087,https://www.coupang.com/vp/products/2316903087?itemId=3999112232&vendorItemId=71983384339&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=21&rank=21,22,베이커리,곰곰,"곰곰 딜라이트 허니카스테라, 560g, 1개",,12310,560,2200,"15,265",4.69
1798072264,https://www.coupang.com/vp/products/1798072264?itemId=3058875558&vendorItemId=71046850513&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=22&rank=22,23,베이커리,곰곰,곰곰 미니 버터크루아상 냉동생지,,11870,450,2640,"65,103",4.79
7953667738,https://www.coupang.com/vp/products/7953667738?itemId=21964580957&vendorItemId=89012309466&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=23&rank=23,24,베이커리,곰곰,곰곰 베이컨 체다치즈 계란빵 (냉동),,11670,375,3110,"1,979",4.68
1786098723,https://www.coupang.com/vp/products/1786098723?itemId=3041199627&vendorItemId=71029257315&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=24&rank=24,25,베이커리,곰곰,"곰곰 후렌치 바게트 빵 (냉동), 300g, 3개입",,8230,904,910,"22,433",4.74
8982263375,https://www.coupang.com/vp/products/8982263375?itemId=26299130897&vendorItemId=93276939143&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=26&rank=26,27,베이커리,곰곰,곰곰 대만식 샌드위치 햄치즈 (냉동),,2660,80,3330,152,4.68
1610647406,https://www.coupang.com/vp/products/1610647406?itemId=2750656621&vendorItemId=70740610972&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=28&rank=28,29,베이커리,곰곰,"곰곰 어니언 베이글 6개입, 720g, 1개",,5990,722,830,"13,385",4.73
9039199633,https://www.coupang.com/vp/products/9039199633?itemId=26519809737&vendorItemId=93494192027&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=29&rank=29,30,베이커리,곰곰,"곰곰 슬라이스 플레인 베이글 (냉동), 720g, 1개",,6400,719,890,224,4.76
5050786324,https://www.coupang.com/vp/products/5050786324?itemId=6810601594&vendorItemId=74103250327&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=30&rank=30,31,베이커리,곰곰,곰곰 햄버거용 빵,,9920,1002,990,"11,393",4.74
7538765551,https://www.coupang.com/vp/products/7538765551?itemId=19812553656&vendorItemId=86914666680&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=32&rank=32,33,베이커리,곰곰,곰곰 곡물 호기빵 5개입(냉동),,3990,324,1230,"5,495",4.74
9039199631,https://www.coupang.com/vp/products/9039199631?itemId=26519809730&vendorItemId=93494192023&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=33&rank=33,34,베이커리,곰곰,"곰곰 슬라이스 어니언 베이글(냉동), 720g, 1개",,6700,720,930,208,4.84
6495290876,https://www.coupang.com/vp/products/6495290876?itemId=14277857914&vendorItemId=81522867636&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=785c93842315502&sourceType=search&itemsCount=36&searchRank=34&rank=34,35,베이커리,곰곰,"곰곰 담백한 옥수수 모닝롤, 510g, 1개",,5470,511,1070,"10,769",4.72
9039199627,https://www.coupang.com/vp/products/9039199627?itemId=26519809692&vendorItemId=93494191975&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=36&rank=36,37,베이커리,곰곰,"곰곰 슬라이스 블루베리 베이글 (냉동), 720g, 1개",,6700,720,930,175,4.76
6577310937,https://www.coupang.com/vp/products/6577310937?itemId=14787485305&vendorItemId=82027507223&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=37&rank=37,38,베이커리,곰곰,곰곰 버터 소금빵,,7370,280,2630,"4,482",4.65
7323260265,https://www.coupang.com/vp/products/7323260265?itemId=18786866246&vendorItemId=85918103642&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=38&rank=38,39,베이커리,곰곰,"곰곰 커피콩빵 (냉동), 500g, 1개",,9890,0,0,"4,855",4.76
7028463739,https://www.coupang.com/vp/products/7028463739?itemId=17336820358&vendorItemId=84507398090&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=40&rank=40,41,베이커리,곰곰,곰곰 더블치즈 베이글(냉동),,7190,599,1200,"4,169",4.78
2304975387,https://www.coupang.com/vp/products/2304975387?itemId=3972839343&vendorItemId=71957187867&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=42&rank=42,43,베이커리,곰곰,"곰곰 통밀식빵, 420g, 1개",,2690,420,640,"45,206",4.69
1900291072,https://www.coupang.com/vp/products/1900291072?itemId=3227863844&vendorItemId=71215085292&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=43&rank=43,44,베이커리,곰곰,곰곰 딜라이트 치즈케익,,11060,700,1580,"13,001",4.76
6976049759,https://www.coupang.com/vp/products/6976049759?itemId=17027657378&vendorItemId=84202995349&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=45&rank=45,46,베이커리,곰곰,"곰곰 통밀 베이글 6개입(냉동), 720g, 1개",20.0,8320,717,1160,"6,982",4.74
9181969011,https://www.coupang.com/vp/products/9181969011?itemId=27079389978&vendorItemId=94047657849&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=47&rank=47,48,베이커리,곰곰,곰곰 딥 크림치즈 휘낭시에,,6120,360,1700,52,4.97
4961925112,https://www.coupang.com/vp/products/4961925112?itemId=6574018382&vendorItemId=82212982518&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=48&rank=48,49,베이커리,곰곰,"곰곰 대만식 샌드위치 햄치즈, 80g, 4개입",,9830,0,0,"16,524",4.61
1337967817,https://www.coupang.com/vp/products/1337967817?itemId=2364441139&vendorItemId=70360754144&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=49&rank=49,50,베이커리,곰곰,곰곰 오리지널 크로크 무슈 (냉동),,5990,260,2300,"8,459",4.62
1956171440,https://www.coupang.com/vp/products/1956171440?itemId=3323940333&vendorItemId=71310799170&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=52&rank=52,53,베이커리,곰곰,곰곰 브라운브레드,,5700,600,950,"3,026",4.71
8982263376,https://www.coupang.com/vp/products/8982263376?itemId=26299130902&vendorItemId=93276939148&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=53&rank=53,54,베이커리,곰곰,곰곰 호밀빵 대만식 샌드위치 햄치즈 (냉동),,9030,320,2820,39,4.85
8611007251,https://www.coupang.com/vp/products/8611007251?itemId=24975537722&vendorItemId=91981054842&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=54&rank=54,55,베이커리,곰곰,"곰곰 담백한 옥수수 모닝롤, 360g, 1개",,3930,361,1090,"1,227",4.64
7055490604,https://www.coupang.com/vp/products/7055490604?itemId=17479060564&vendorItemId=84646600922&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=55&rank=55,56,베이커리,곰곰,곰곰 단팥 미니붕어빵(냉동),,12640,1003,1260,"1,818",4.69
7273227406,https://www.coupang.com/vp/products/7273227406?itemId=18554434274&vendorItemId=85692255427&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=56&rank=56,57,베이커리,곰곰,곰곰 올리브 베이글 (냉동),,5790,724,800,"1,247",4.74
8049286242,https://www.coupang.com/vp/products/8049286242?itemId=22568568674&vendorItemId=89610435051&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=58&rank=58,59,베이커리,곰곰,"곰곰 반미 바게트 (냉동), 350g, 1개",,6120,350,1750,677,4.69
1731814445,https://www.coupang.com/vp/products/1731814445?itemId=2947950981&vendorItemId=70936664763&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=59&rank=59,60,베이커리,곰곰,"곰곰 에그타르트, 300g, 1개",,8030,300,2680,"7,525",4.69
9069006051,https://www.coupang.com/vp/products/9069006051?itemId=26632988093&vendorItemId=93605796881&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=60&rank=60,61,베이커리,곰곰,곰곰 촉촉 미니 카스텔라,,5990,180,3330,34,4.68
6185341489,https://www.coupang.com/vp/products/6185341489?itemId=12173220614&vendorItemId=79444530678&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=61&rank=61,62,베이커리,곰곰,곰곰 달달 크림 만쥬,,10700,601,1780,"4,201",4.72
7465527623,https://www.coupang.com/vp/products/7465527623?itemId=19468745948&vendorItemId=86579049688&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=63&rank=63,64,베이커리,곰곰,곰곰 고소한 햄버거용 빵 (냉동),,14160,1863,760,581,4.82
7549082217,https://www.coupang.com/vp/products/7549082217?itemId=19862369139&vendorItemId=86963293509&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=65&rank=65,66,베이커리,곰곰,곰곰 레인보우 초코링 도넛 (냉동),,4580,200,2290,"2,524",4.76
4591334026,https://www.coupang.com/vp/products/4591334026?itemId=5646649424&vendorItemId=72945647434&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=67&rank=67,68,베이커리,곰곰,곰곰 미니 메이플피칸 (냉동),,10990,601,1830,"5,463",4.76
8264682125,https://www.coupang.com/vp/products/8264682125?itemId=23812696383&vendorItemId=90836493972&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=68&rank=68,69,베이커리,곰곰,곰곰 브리오슈 버거번 (냉동),,9110,501,1820,"1,105",4.83
7441877441,https://www.coupang.com/vp/products/7441877441?itemId=19353586365&vendorItemId=86466774967&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=69&rank=69,70,베이커리,곰곰,곰곰 생크림 스콘 (냉동),,7990,350,2280,624,4.7
5582222998,https://www.coupang.com/vp/products/5582222998?itemId=8926659678&vendorItemId=76213237276&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=70&rank=70,71,베이커리,곰곰,"곰곰 바닐라 롤케익, 430g, 1개",,9900,430,2300,"3,237",4.57
6184232452,https://www.coupang.com/vp/products/6184232452?itemId=12163818630&vendorItemId=79435222285&q=%EA%B3%B0%EA%B3%B0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC&searchId=e015ae60958953&sourceType=search&itemsCount=36&searchRank=71&rank=71,72,베이커리,곰곰,곰곰 우유 생크림 카스테라,,9730,360,2700,"1,771",4.64
